"","Phylo","Species","Family","Order","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"694","Ardea insignis","Ardea_insignis","Ardeidae","Pelecaniformes",160.4,129.2,18.5,28.4,178.5,538.6,195,342,36.3,194,2024,"Wetland",3,"1","Carnivore","Aquatic predator","Terrestrial",25.8,28.34,27.28,93.73,62911.44,"Extant"
"695","Gyps bengalensis","Gyps_bengalensis","Accipitridae","Accipitriformes",64.6,47.4,22.7,32.5,99.1,551.6,214,337.8,38.8,213.8,4385,"Grassland",3,"1","Scavenger","Scavenger","Terrestrial",11.3,34.17,23.99,83.33,3047965.15,"Extant"
"696","Chauna chavaria","Chauna_chavaria","Anhimidae","Anseriformes",47.4,21.4,13.3,15.9,127.4,492.8,171.8,321,34.8,195.5,2557.6,"Wetland",3,"1","Herbivore","Herbivore aquatic","Terrestrial",3.85,11.11,9.18,-74.71,91345.79,"Extant"
"697","Zoothera machiki","Zoothera_machiki","Turdidae","Passeriformes",24.6,14.4,5,5.8,31.8,113,30,82,26.8,86,81.9,"Forest",2,"1","Carnivore","Invertivore","Terrestrial",-7.98,-7.1,-7.54,131.45,3241.38,"Extant"
"698","Dryolimnas cuvieri","Dryolimnas_cuvieri","Rallidae","Gruiformes",45.5,27.2,4.6,8.1,46.2,137.3,25.9,109.3,19.1,52.5,182.4,"Forest",2,"1","Carnivore","Omnivore","Terrestrial",-25.61,-9.34,-19.38,46.7,590995.52,"Extant"
"699","Numenius americanus","Numenius_americanus","Scolopacidae","Charadriiformes",164,141.5,7.6,8.9,84.5,266.8,132.6,134.2,49.7,94.8,583.9,"Grassland",3,"3","Carnivore","Omnivore","Terrestrial",32.9,52.85,44.16,-111.48,2115891.97,"Extant"
"700","Coturnix coturnix","Coturnix_coturnix","Phasianidae","Galliformes",15.6,7.7,5.5,5.2,24.5,106.2,43.2,62.4,41,38.3,96.3,"Human Modified",3,"3","Herbivore","Granivore","Terrestrial",-34.84,64.87,44.69,52.94,21283218.76,"Extant"
"701","Aimophila botterii","Aimophila_botterii","Emberizidae","Passeriformes",14.3,8.6,4.9,6.6,21.2,63.9,7.2,55.4,11.5,64,19.9,"Grassland",3,"2","Carnivore","Invertivore","Terrestrial",10.52,32.39,21.95,-100.47,998317.71,"Extant"
"702","Enicurus ruficapillus","Enicurus_ruficapillus","Muscicapidae","Passeriformes",22,14.7,4.2,4.6,26.4,88.8,21.2,66.3,24.1,72,28.2,"Forest",2,"1","Carnivore","Aquatic predator","Terrestrial",-6.17,12.82,1.16,108.1,1105095.6,"Extant"
"703","Trichastoma pyrrogenys","Trichastoma_pyrrogenys","Timaliidae","Passeriformes",16.2,9,4.1,3.7,26.7,64.9,8.9,56,13.6,54.5,23.2,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-8.76,6.51,1.19,114.45,193222.64,"Extant"
"704","Francolinus icterorhynchus","Francolinus_icterorhynchus","Phasianidae","Galliformes",28.3,17.2,9.3,9.8,49.3,167.8,36.7,131.1,21.9,68.5,571,"Grassland",3,"1","Omnivore","Omnivore","Terrestrial",-1.16,9.71,5.24,24.42,1444290.43,"Extant"
"705","Ptilinopus coralensis","Ptilinopus_coralensis","Columbidae","Columbiformes",18.2,7.7,3.7,3.9,26.5,126,32.3,93.7,25.7,81.5,83.2,"Forest",2,"1","Omnivore","Omnivore","Terrestrial",-22.04,-14.33,-16.82,-143.79,654.22,"Extant"
"706","Dives atroviolaceus","Dives_atroviolaceus","Icteridae","Passeriformes",25.1,16.7,6.2,9.6,29.6,132.2,28,101,21.8,104.2,83.6,"Forest",2,"1","Omnivore","Omnivore","Terrestrial",19.83,23.19,21.61,-78.93,106633.35,"Extant"
"707","Ortygospiza atricollis","Ortygospiza_atricollis","Estrildidae","Passeriformes",10.3,6.4,4.6,5.7,14.5,51.9,8.9,41,17.9,31,10.6,"Grassland",3,"1","Herbivore","Granivore","Terrestrial",NA,NA,NA,NA,NA,"Extant"
"708","Calandrella somalica","Calandrella_somalica","Alaudidae","Passeriformes",13.4,9,5.1,5.5,19.4,88.2,24.8,63,28.2,52.6,24.1,"Desert",3,"2","Omnivore","Omnivore","Terrestrial",-3.72,10.28,4.14,41.23,203115.48,"Extant"
"709","Vanellus indicus","Vanellus_indicus","Charadriidae","Charadriiformes",34.7,19.1,5.3,5.4,74.2,208.8,90.6,119,43.2,104,181,"Wetland",3,"1","Carnivore","Invertivore","Terrestrial",3.85,39.27,23.77,78.36,7325570.08,"Extant"
"710","Corvus dauuricus","Corvus_dauuricus","Corvidae","Passeriformes",34.6,20.3,11,12.8,44.1,232.3,87.8,144.5,37.8,128.6,208,"Grassland",3,"2","Omnivore","Omnivore","Terrestrial",24.37,53.48,41.79,113.35,6025004.51,"Extant"
"711","Crossleyia xanthophrys","Crossleyia_xanthophrys","Sylviidae","Passeriformes",14.9,7.3,2.9,3.1,25.3,68.6,7,61.6,10.2,67.8,19.9,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-24.93,-13.62,-18.2,48.41,22717.1,"Extant"
"712","Canirallus kioloides","Canirallus_kioloides","Rallidae","Gruiformes",28.9,16,4.2,8.6,42.6,125.8,24.8,97,20.5,49.8,246,"Forest",1,"1","Carnivore","Omnivore","Terrestrial",-25.03,-12.66,-17.92,48.39,43146.88,"Extant"
"713","Rallina forbesi","Rallina_forbesi","Rallidae","Gruiformes",29.4,15.8,4.4,7.5,38.3,106.7,6.4,99.1,6,56.8,85.1,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-10.42,-3.34,-5.77,142.72,196864.35,"Extant"
"714","Clytoceyx rex","Clytoceyx_rex","Alcedinidae","Coraciiformes",48.9,32,26,27.8,25.5,165.5,32.8,132.8,19.8,120.8,242,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-10.73,-0.81,-5.21,141.17,340625.85,"Extant"
"715","Microparra capensis","Microparra_capensis","Jacanidae","Charadriiformes",19.6,9.7,2.5,3.3,34.8,86.2,27.7,56,33.1,29.4,41.3,"Wetland",3,"2","Carnivore","Aquatic predator","Terrestrial",-31.55,18.12,-10.33,25.55,3244082.83,"Extant"
"716","Garrulax bicolor","Garrulax_bicolor","Timaliidae","Passeriformes",28.3,15.4,6,7.9,45.2,127.6,10.2,118.8,7.9,115.8,123.4,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-5.61,5.5,0.9,99.6,67096.21,"Extant"
"717","Pitta arcuata","Pitta_arcuata","Pittidae","Passeriformes",24.6,15.5,6.5,7.5,39,89.4,14.2,75.5,15.7,42.2,54,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-1.76,6.62,2.74,115.37,214049.06,"Extant"
"718","Pseudopodoces humilis","Pseudopodoces_humilis","Paridae","Passeriformes",24.9,18.3,5,6,28.4,88.6,13.2,73.5,15.2,63.3,45.4,"Rock",3,"2","Carnivore","Invertivore","Terrestrial",27.45,39.72,33.64,91.83,2316477.82,"Extant"
"719","Spizocorys obbiensis","Spizocorys_obbiensis","Alaudidae","Passeriformes",12.7,8.4,4.4,5.7,19.5,67.4,23.1,58.4,28.3,36.7,13.5,"Desert",3,"1","Omnivore","Invertivore","Terrestrial",1.52,7.03,4.23,47.11,55209.01,"Extant"
"720","Limnodromus semipalmatus","Limnodromus_semipalmatus","Scolopacidae","Charadriiformes",86.5,74.2,5.7,8.1,49.4,174.2,91.8,83.5,52.4,61.2,212,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",44,60.08,52.31,97.12,2745344,"Extant"
"721","Pitta megarhyncha","Pitta_megarhyncha","Pittidae","Passeriformes",34.7,24.3,9.6,11.1,37.9,113.4,19.1,92.4,17.1,35,106,"Woodland",2,"1","Carnivore","Invertivore","Terrestrial",-4.97,22.51,6.76,99.48,56592.06,"Extant"
"722","Luscinia brunnea","Luscinia_brunnea","Muscicapidae","Passeriformes",14.4,8,3.1,3.4,26.2,71.2,13,58,18.3,47.6,17.5,"Shrubland",1,"3","Carnivore","Invertivore","Terrestrial",20.13,37.29,30.68,92.71,1131432.3,"Extant"
"723","Oreoscopus gutturalis","Oreoscopus_gutturalis","Acanthizidae","Passeriformes",18.7,10.7,2.9,3.6,22.2,64.8,8.3,55.2,13,44.8,20,"Forest",1,"1","Carnivore","Invertivore","Terrestrial",-20.15,-14.84,-17.83,145.35,102359.75,"Extant"
"724","Turnix pyrrhothorax","Turnix_pyrrhothorax","Turnicidae","Charadriiformes",11.7,7.4,4.2,6,19.2,72.6,26.8,46.2,36.7,28.8,45.7,"Grassland",2,"1","Omnivore","Omnivore","Terrestrial",-39.14,-10.69,-24.23,140.71,4287341.81,"Extant"
"725","Ixobrychus involucris","Ixobrychus_involucris","Ardeidae","Pelecaniformes",53.1,36.3,5.6,7.4,40.7,115.4,37.9,75.4,33.5,43.2,80.1,"Wetland",1,"3","Carnivore","Aquatic predator","Terrestrial",-41.17,11.2,-24.33,-61.04,2399740.23,"Extant"
"726","Arenaria melanocephala","Arenaria_melanocephala","Scolopacidae","Charadriiformes",25.4,15.2,3.8,5,25.8,142,72.5,69.5,51.1,61.2,126.2,"Coastal",3,"3","Carnivore","Aquatic predator","Terrestrial",54.51,68.88,62.9,-163.14,83412.69,"Extant"
"727","Amaurornis magnirostris","Amaurornis_magnirostris","Rallidae","Gruiformes",47.6,23,5.6,12.4,59.9,160,33,127,20.6,54,250,"Forest",2,"1","Omnivore","Omnivore","Terrestrial",3.99,4.55,4.28,126.79,842.43,"Extant"
"728","Eupodotis savilei","Eupodotis_savilei","Otididae","Otidiformes",38.2,20.4,9,8.3,73.8,244.5,82.4,162.1,33.7,122,712.1,"Shrubland",3,"1","Omnivore","Omnivore","Terrestrial",3.49,16.94,13.54,8.03,1057430.55,"Extant"
"729","Geotrygon carrikeri","Geotrygon_carrikeri","Columbidae","Columbiformes",25.2,10.9,5.7,4.9,42.1,146.5,33.9,112.6,23.1,92.5,267,"Forest",1,"1","Herbivore","Omnivore","Terrestrial",18.29,18.57,18.38,-94.94,127.54,"Extant"
"730","Ochetorhynchus phoenicurus","Ochetorhynchus_phoenicurus","Furnariidae","Passeriformes",22.6,15.5,3.3,4.2,22.2,72.2,10,61.9,13.9,71.9,30.2,"Shrubland",3,"1","Carnivore","Invertivore","Terrestrial",-52.3,-38.37,-43.85,-68.25,525155.51,"Extant"
"731","Columba palumbus","Columba_palumbus","Columbidae","Columbiformes",27.8,13.1,8,7.8,31.5,246.4,101.4,145,41.2,153.2,490,"Woodland",2,"1","Herbivore","Omnivore","Terrestrial",22.61,70.14,50.34,32.15,11947217.36,"Extant"
"732","Tarphonomus certhioides","Tarphonomus_certhioides","Furnariidae","Passeriformes",26.2,17.9,3.5,4.6,21,71.2,10.2,61.3,14.3,76.6,22.1,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-38.15,-18.36,-28.55,-63.47,1267589.78,"Extant"
"733","Vanellus miles","Vanellus_miles","Charadriidae","Charadriiformes",39,19.5,5.8,6.6,75,245.3,86.6,156.7,35.6,102.9,387,"Grassland",3,"1","Carnivore","Invertivore","Terrestrial",-47.29,-3.58,-24.88,141.16,5742501.98,"Extant"
"734","Oreortyx pictus","Oreortyx_pictus","Odontophoridae","Galliformes",15.4,8.7,6.6,8,35,134,41.4,89.8,31.6,73,233,"Shrubland",2,"1","Herbivore","Omnivore","Terrestrial",29.57,47.69,40.46,-120.58,346065.66,"Extant"
"735","Burhinus grallarius","Burhinus_grallarius","Burhinidae","Charadriiformes",57.1,25.4,10.5,10.7,131.5,290.8,127.6,159.9,44.4,174.2,648.1,"Woodland",3,"3","Carnivore","Invertivore","Terrestrial",-37.89,-8.16,-23.22,136.33,2586160.81,"Extant"
"736","Syrmaticus humiae","Syrmaticus_humiae","Phasianidae","Galliformes",33.9,17.7,10.5,11,59.1,212.4,61.9,146.6,29.7,378.6,873.4,"Forest",2,"1","Herbivore","Omnivore","Terrestrial",19.14,27.45,23.67,99.86,405564.05,"Extant"
"737","Gallinago solitaria","Gallinago_solitaria","Scolopacidae","Charadriiformes",75.9,66.2,4.3,6.9,32.6,160.2,71,89.2,44.3,63.5,140.1,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",32.87,61.06,48.47,108.94,4202662.65,"Extant"
"738","Chaimarrornis leucocephalus","Chaimarrornis_leucocephalus","Muscicapidae","Passeriformes",16.6,8.8,3.5,3.7,27.6,89.6,17.2,69.8,19.9,73,30,"Riverine",2,"1","Carnivore","Aquatic predator","Terrestrial",22.11,41.32,31.86,99.42,4081167.55,"Extant"
"739","Syrmaticus reevesii","Syrmaticus_reevesii","Phasianidae","Galliformes",35.3,22.2,11.4,12.3,69.6,248.2,52.8,195.4,20.6,739,1204.6,"Woodland",2,"1","Herbivore","Granivore","Terrestrial",26.62,35.29,30.57,107.63,531855.88,"Extant"
"740","Emberiza sulphurata","Emberiza_sulphurata","Emberizidae","Passeriformes",12.4,7.5,3.9,5.3,18,68.1,18.4,49.8,26.9,54.9,14.9,"Forest",1,"3","Omnivore","Omnivore","Terrestrial",35.08,41.55,37.92,139.48,111789.59,"Extant"
"741","Eremalauda dunni","Eremalauda_dunni","Alaudidae","Passeriformes",12.8,8.8,4.8,6.3,17.6,78.2,18.5,59.7,23.7,52,20.5,"Desert",3,"1","Herbivore","Granivore","Terrestrial",12.31,33.75,20.67,12.99,2566192.92,"Extant"
"742","Egretta rufescens","Egretta_rufescens","Ardeidae","Pelecaniformes",101.5,87,12.2,15.3,144.5,313.2,116.5,196.8,37.2,103,614,"Coastal",3,"1","Carnivore","Aquatic predator","Terrestrial",10.7,32.24,23.35,-96.09,349145.57,"Extant"
"743","Atrichornis clamosus","Atrichornis_clamosus","Atrichornithidae","Passeriformes",19.8,8.2,3.1,5,25.7,74.3,4.4,68.6,6,104.3,42.2,"Shrubland",2,"1","Carnivore","Invertivore","Terrestrial",-35.02,-33.03,-34.31,117.48,163.91,"Extant"
"744","Tadorna tadornoides","Tadorna_tadornoides","Anatidae","Anseriformes",51,33.3,19,15.8,61.9,353.5,177,176.5,50.1,106,1418.7,"Wetland",3,"2","Omnivore","Omnivore","Terrestrial",-47.29,-18.46,-31.63,137.13,3300063.22,"Extant"
"745","Columbina picui","Columbina_picui","Columbidae","Columbiformes",15,8.8,3.2,4.2,13.5,87.9,17.8,70.5,20.1,72.2,47,"Human Modified",3,"3","Herbivore","Granivore","Terrestrial",-43.46,-2.73,-23.34,-58.64,5736046.33,"Extant"
"746","Luscinia sibilans","Luscinia_sibilans","Muscicapidae","Passeriformes",14,7.6,3,3.2,24.8,68.2,15.8,52.1,23.3,50.2,16.7,"Forest",1,"3","Carnivore","Invertivore","Terrestrial",42.29,68.68,56.88,111.39,5504516.21,"Extant"
"747","Gallinago gallinago","Gallinago_gallinago","Scolopacidae","Charadriiformes",69.7,57.3,4.6,6.5,30.7,128,57.4,70.6,44.8,55.1,112.9,"Wetland",3,"3","Carnivore","Aquatic predator","Terrestrial",32.64,72.67,57.79,16.2,32090897.74,"Extant"
"748","Thinocorus orbignyianus","Thinocorus_orbignyianus","Thinocoridae","Charadriiformes",16.4,8.4,5.8,5.9,23.7,138.8,67.6,72.4,48.2,65.6,115,"Grassland",3,"1","Herbivore","Herbivore terrestrial","Terrestrial",-55.79,-6.08,-29.6,-70.04,1570843.96,"Extant"
"749","Thinocorus rumicivorus","Thinocorus_rumicivorus","Thinocoridae","Charadriiformes",12.7,7,4.9,5.2,18,110.6,50.3,55.4,47.6,54.4,53.1,"Grassland",3,"1","Herbivore","Herbivore terrestrial","Terrestrial",-55.98,-2.54,-35.8,-70.66,807155.07,"Extant"
"750","Mirafra erythrocephala","Mirafra_erythrocephala","Alaudidae","Passeriformes",14.3,9.8,4.7,6,25.8,76.6,11.6,64,15.4,41.6,26.2,"Grassland",3,"1","Omnivore","Omnivore","Terrestrial",8.56,21.02,15.19,103.14,927241.91,"Extant"
